User;Book;Author;Rating;Book_id
7;      Buffy the Vampire Slayer: The Origin        (Buffy the Vampire Slayer Comic #4 Buffy Season 1);Golden, Christopher;5;365
26;      Bug in a Vacuum;Watt, Mélanie;4;366
80;      Bugs Don't Hug: Six-Legged Parents and Their Kids;Montgomery, Heather L.;4;367
20;      Bum Tomica, #1;Stipaničić, Silvija Šesto;5;368
55;      Burn;Ness, Patrick;4;369
89;      Burned        (House of Night, #7);Cast, P.C.;2;370
89;      Burnt Offerings        (Anita Blake, Vampire Hunter, #7);Hamilton, Laurell K.;5;371
51;      Bury What We Cannot Take;Chen, Kirstin;5;372
29;      Burying Water        (Burying Water, #1);Tucker, K.A.;5;373
76;      By the Grace of Todd;Galveston, Louise;4;374
67;      Caddie Woodlawn        (Caddie Woodlawn, #1);Brink, Carol Ryrie;5;375
60;      Calamity Jack        (Rapunzel's Revenge, #2);Hale, Shannon;4;376
52;      Caleb's Crossing;Brooks, Geraldine;3;377
31;      Call Me By Your Name        (Call Me By Your Name, #1);Aciman, André;3;378
24;      Call the Midwife        (The Midwife Trilogy, #1);Worth, Jennifer;3;379
16;      Call Waiting        (Point Horror, #42);Stine, R.L.;5;380
10;      Calm the F*ck Down: How to Control What You Can and Accept What You Can't So You Can Stop Freaking Out and Get On With Your Life;Knight, Sarah;4;381
111;      Cameron Battle and the Hidden Kingdoms;Perry, Jamar J.;5;382
112;      Cameron Battle and the Hidden Kingdoms;Perry, Jamar J.;5;382
114;      Camino Island        (Camino Island, #1);Grisham, John;4;383
30;      Camp;Rosen, Lev A.C.;2;384
47;      Camp;Rosen, Lev A.C.;5;384
114;      Camp Slaughter;Gomez, Sergio;4;385
47;      Can I Trust Her?;Lucas, Frances;5;386
84;      Can You Keep a Secret?;Kinsella, Sophie;4;387
27;      Can You Whistle, Johanna?;Stark, Ulf;3;388
67;      Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business;Slobodkina, Esphyr;5;389
32;      Caraval        (Caraval #1);Garber, Stephanie;4;390
40;      Caraval        (Caraval, #1);Garber, Stephanie;4;391
9;      Career of Evil        (Cormoran Strike, #3);Galbraith, Robert;5;392
77;      Career of Evil        (Cormoran Strike, #3);Galbraith, Robert;5;392
95;      Carry On;Rowell, Rainbow;5;393
107;      Cascade        (River of Time, #2);Bergren, Lisa Tawn;5;394
65;      Cast In Order of Disappearance        (Charles Paris, #1);Brett, Simon;5;395
2;      Catching Fire        (The Hunger Games, #2);Collins, Suzanne;3;396
20;      Catching Fire        (The Hunger Games, #2);Collins, Suzanne;4;396
21;      Catching Fire        (The Hunger Games, #2);Collins, Suzanne;4;396
43;      Catching Fire        (The Hunger Games, #2);Collins, Suzanne;3;396
107;      Catching Fire        (The Hunger Games, #2);Collins, Suzanne;5;396
87;      Catherine House;Thomas, Elisabeth;3;397
88;      Catherine House;Thomas, Elisabeth;3;397
40;      Cemetery Boys        (Cemetery Boys, #1);Thomas, Aiden;5;398
48;      Cemetery Boys        (Cemetery Boys, #1);Thomas, Aiden;5;398
17;      Centurion        (X-O Manowar);LeTendre, Brian;5;399
101;      Certain Dark Things;Moreno-Garcia, Silvia;4;400
89;      Cerulean Sins        (Anita Blake, Vampire Hunter, #11);Hamilton, Laurell K.;5;401
90;      Cerulean Sins        (Anita Blake, Vampire Hunter, #11);Hamilton, Laurell K.;5;401
86;      Chain of Gold        (The Last Hours, #1);Clare, Cassandra;5;402
83;      Challenge Accepted!: 253 Steps to Becoming an Anti-It Girl;Barber, Celeste;3;403
91;      Change of Heart;Picoult, Jodi;3;404
74;      Chaos in Death        (In Death, #33.5);Robb, J.D.;3;405
66;      Charles and Emma: The Darwins' Leap of Faith;Heiligman, Deborah;5;406
53;      Charlotte Sometimes;Farmer, Penelope;4;407
106;      Charlotte's Web;White, E.B.;5;408
51;      Charming as a Verb;Philippe, Ben;5;409
65;      Charms for the Easy Life;Gibbons, Kaye;3;410
107;      Chateau of Secrets;Dobson, Melanie;3;411
70;      Check, Please! Book 1: #Hockey        (Check, Please!, #1-2);Ukazu, Ngozi;4;412
0;      Chengli and the Silk Road Caravan;Kang, Hildi;4;413
110;      Chew, Vol. 4: Flambé;Layman, John;4;414
110;      Chew, Vol. 6: Space Cakes;Layman, John;3;415
42;      Children of Blood and Bone        (Legacy of Orïsha, #1);Adeyemi, Tomi;4;416
97;      Children of Blood and Bone        (Legacy of Orïsha, #1);Adeyemi, Tomi;4;416
42;      Children of Virtue and Vengeance        (Legacy of Orïsha, #2);Adeyemi, Tomi;4;417
43;      Children of Virtue and Vengeance        (Legacy of Orïsha, #2);Adeyemi, Tomi;4;417
33;      Choose Your Own Adventure: Journey Under the Sea;Gaska, Andrew E.C.;4;418
85;      Choosing Theo        (Clecanian #1);Aveline, Victoria;3;419
89;      Chosen        (House of Night, #3);Cast, P.C.;3;420
93;      Chosen        (House of Night, #3);Cast, P.C.;5;420
86;      Christian Dior. Charlotte Sinclair;Sinclair, Charlotte;4;421
60;      Christmas at The Mysterious Bookshop;Penzler, Otto;3;422
84;      Christmas with Anne and Other Holiday Stories;Montgomery, L.M.;3;423
52;      Chronicle of the Abbey of Bury St. Edmunds;Brakelond, Jocelin of;4;424
27;      Chrysanthemum;Henkes, Kevin;5;425
51;      Chunky;Mercado, Yehudi;4;426
1;      Church Boy: Secret Sins;Lee, Tim;2;427
5;      Cinder        (The Lunar Chronicles, #1);Meyer, Marissa;5;428
34;      Cinder & Glass;Cruz, Melissa de la;4;429
91;      Cinderella: An Islamic Tale;Gilani, Fawzia;4;430
1;      Circe;Miller, Madeline;4;431
100;      Circe;Miller, Madeline;5;431
54;      Circling the Sun;McLain, Paula;4;432
12;      Circus Mirandus;Beasley, Cassie;5;433
77;      Circus Mirandus;Beasley, Cassie;5;433
93;      Circus of the Damned        (Anita Blake, Vampire Hunter, #3);Hamilton, Laurell K.;4;434
94;      City of Ashes        (The Mortal Instruments, #2);Clare, Cassandra;5;435
106;      City of Bones        (The Mortal Instruments, #1);Clare, Cassandra;5;436
107;      City of Bones        (The Mortal Instruments, #1);Clare, Cassandra;1;436
65;      City Of Darkness;Bova, Ben;5;437
34;      City of Fallen Angels        (The Mortal Instruments, #4);Clare, Cassandra;4;438
93;      City of Fallen Angels        (The Mortal Instruments, #4);Clare, Cassandra;4;438
106;      City of Fallen Angels        (The Mortal Instruments, #4);Clare, Cassandra;5;438
48;      City of Ghosts        (Cassidy Blake, #1);Schwab, Victoria;4;439
58;      City of Girls;Gilbert, Elizabeth;4;440
105;      City of Glass        (The Mortal Instruments, #3);Clare, Cassandra;5;441
106;      City of Glass        (The Mortal Instruments, #3);Clare, Cassandra;5;441
48;      City of Heavenly Fire        (The Mortal Instruments, #6);Clare, Cassandra;4;442
99;      City of Secrets        (Stravaganza, #4);Hoffman, Mary;4;443
7;      City of the Lost: Part Two;Armstrong, Kelley;5;444
50;      Clean Getaway;Stone, Nic;5;445
66;      Clementine        (Clementine, #1);Pennypacker, Sara;5;446
67;      Clementine        (Clementine, #1);Pennypacker, Sara;5;446
75;      Cleveland: A Concise History, 1796-1996;Miller, Carol Poh;3;447
82;      Cloaked;Flinn, Alex;3;448
108;      Clockwork Angel        (The Infernal Devices, #1);Clare, Cassandra;2;449
56;      Cloud and Wallfish;Nesbet, Anne;5;450
105;      Cloudy With a Chance of Meatballs        (Cloudy with a Chance of Meatballs, #1);Barrett, Judi;5;451
114;      Clover Blue;Edwards, Eldonna;5;452
29;      Cock Tease;Beck, J.L.;4;453
22;      Code Name Verity        (Code Name Verity, #1);Wein, Elizabeth;5;454
54;      Cold Comfort Farm;Gibbons, Stella;4;455
85;      Cold Steel        (Spiritwalker, #3);Elliott, Kate;5;456
41;      Cold Summer;Cole, Gwen;5;457
66;      Colorado Disasters: True Stories of Centennial State Tragedies and Triumphs;Perry, Phyllis J.;5;458
18;      Come In and Cover Me;Phillips, Gin;4;459
60;      Comic Sans Murder        (Dangerous Type Mystery, #3);Shelton, Paige;3;460
14;      Coming Apart;Heenan, Karen;5;461
15;      Coming Apart;Heenan, Karen;5;461
21;      Concrete Rose;Thomas, Angie;4;462
9;      Confess;Hoover, Colleen;5;463
55;      Confessions of a Curious Bookseller;Green, Elizabeth;3;464
83;      Confessions of a Shopaholic        (Shopaholic, #1);Kinsella, Sophie;4;465
111;      Congo;Crichton, Michael;5;466
15;      Conjure Women;Atakora, Afia;5;467
100;      Conjured;Durst, Sarah Beth;3;468
113;      Convenience Store Woman;Murata, Sayaka;3;469
30;      Conventionally Yours        (True Colors, #1);Albert, Annabeth;4;470
44;      Conversations with Nell: The Discerning World of a Wise and Witty Labrador;Martin, Sara;2;471
63;      Copper Chain        (The Shifting Tides #3);Maxwell, James;2;472
77;      Copperhead;Richardson, Rachel;5;473
10;      Cora Bora;Gray, A.J.;4;474
90;      Coral;Ella, Sara;4;475
49;      Coraline;Gaiman, Neil;3;476
112;      Coraline;Gaiman, Neil;5;476
91;      Counting Down with You;Bhuiyan, Tashie;3;477
25;      Counting Kisses: A Kiss & Read Book;Katz, Karen;4;478
101;      Counting Thyme;Conklin, Melanie;4;479
64;      Courtship Rite;Kingsbury, Donald;4;480
32;      Coven;Dugan, Jennifer;4;481
65;      Coyote Christmas: A Lakota Story;Nelson, S.D.;5;482
22;      Cracked Up to Be;Summers, Courtney;5;483
58;      Craigslist Confessional: A Collection of Secrets from Anonymous Strangers;Bala, Helena Dea;4;484
47;      Crank        (Crank, #1);Hopkins, Ellen;5;485
26;      Cranky Chicken: A Cranky Chicken Book 1;Battersby, Katherine;4;486
28;      Crashed        (Driven, #3);Bromberg, K.;5;487
47;      Crazy Rich Asians        (Crazy Rich Asians, #1);Kwan, Kevin;4;488
22;      Creating Fiction: Instruction and Insights from Teachers of the Associated Writing Programs;Checkoway, Julie;5;489
16;      Creed;Leaver, Trisha;5;490
27;      Creepy Crawly Crochet: 17 Creatures That Go Bump in the Night;Kreiner, Megan;4;491
44;      Crier's War        (Crier's War, #1);Varela, Nina;4;492
62;      Crimson Reign        (Blood Heir, #3);Zhao, Amelié Wen;4;493
66;      Criss Cross;Perkins, Lynne Rae;4;494
67;      Criss Cross;Perkins, Lynne Rae;4;494
81;      Croc & Turtle;Wohnoutka, Mike;3;495
36;      Crooked Kingdom        (Six of Crows, #2);Bardugo, Leigh;5;496
23;      Crossed        (Matched, #2);Condie, Ally;5;497
95;      Crossed        (Matched, #2);Condie, Ally;4;497
86;      Crown of Fire        (Firebird, #3);Tyers, Kathy;3;498
1;      Crown of Shadows        (Locke & Key, #3);Hill, Joe;3;499
105;      Crown Of Swords        (The Wheel Of Time, 7);Jordan, Robert;5;500
106;      Crown Of Swords        (The Wheel Of Time, 7);Jordan, Robert;5;500
100;      Crowned with Glory;Williamson, Dorena;5;501
48;      Cruel Beauty;Hodge, Rosamund;4;502
64;      Cruise Ship Nurse;Dana, Rose;2;503
11;      Cures for Heartbreak;Rabb, Margo;3;504
24;      Curious George Visits the Dentist;Rey, H.A.;4;505
103;      Curtsies & Conspiracies        (Finishing School, #2);Carriger, Gail;5;506
89;      Cut;McCormick, Patricia;5;507
90;      Cut;McCormick, Patricia;5;507
102;      Cut;McCormick, Patricia;4;507
61;      Cut the Lights;Krossing, Karen;3;508
91;      Daddy's Girl;Scottoline, Lisa;2;509
9;      Daisy Jones & The Six;Reid, Taylor Jenkins;3;510
10;      Daisy Jones & The Six;Reid, Taylor Jenkins;3;510
35;      Daisy Jones & The Six;Reid, Taylor Jenkins;4;510
113;      Dancehall;Conners, Bernard F.;4;511
44;      Dancing Dogs: Stories;Katz, Jon;3;512
60;      Danger Point        (Miss Silver, #4);Wentworth, Patricia;3;513
74;      Danger Zones;Beauman, Sally;3;514
29;      Dare You To        (Pushing the Limits, #2);McGarry, Katie;5;515
89;      Dare You To        (Pushing the Limits, #2);McGarry, Katie;5;515
40;      Dark and Deepest Red;McLemore, Anna-Marie;4;516
88;      Dark and Shallow Lies;Sain, Ginny Myers;4;517
105;      Dark Fire        (The Last Dragon Chronicles, #5);d'Lacey, Chris;5;518
93;      Dark Magick        (Sweep, #4);Tiernan, Cate;4;519
83;      Dark Matter;Crouch, Blake;3;520
7;      Darkest Powers Tales;Armstrong, Kelley;5;521
13;      Darkfever        (Fever, #1);Moning, Karen Marie;5;522
93;      Dash & Lily's Book of Dares;Cohn, Rachel;4;523
68;      Date Me, Baby, One More Time        (Immortally Sexy, #1);Rowe, Stephanie;4;524
110;      Daughter of Smoke and Bone        (Daughter of Smoke & Bone, #1);Taylor, Laini;2;525
40;      Daughter of the Burning City;Foody, Amanda;4;526
2;      Daughter of the Deep;Riordan, Rick;4;527
13;      Daughter of the Drow        (Starlight & Shadows #1);Cunningham, Elaine;5;528
103;      Daughter of the Pirate King        (Daughter of the Pirate King, #1);Levenseller, Tricia;5;529
104;      Daughter of the Siren Queen        (Daughter of the Pirate King, #2);Levenseller, Tricia;5;530
75;      Dawn        (Cutler, #1);Andrews, V.C.;4;531
3;      Dawn and the Impossible Three;Galligan, Gale;4;532
70;      Days of Sugar and Spice;Clément, Loïc;4;533
44;      Dead Dead Girls        (Harlem Renaissance Mystery #1);Afia, Nekesa;3;534
74;      Dead Even;Meltzer, Brad;4;535
83;      Dead Level        (DI Nick Dixon #5);Boyd, Damien;2;536
74;      Dead Wrong        (Blackmoore Sisters, #1);Dobbs, Leighann;3;537
103;      Deadman Wonderland, Vol. 1;Kataoka, Jinsei;3;538
28;      Dear Life;Quinn, Meghan;5;539
100;      Dear Martin        (Dear Martin, #1);Stone, Nic;3;540
113;      Dear Sweet Pea;Murphy, Julie;3;541
96;      Dear Writer, You Need to Quit        (QuitBooks for Writers Book 1);Syme, Becca;3;542
90;      Death by Chocolate        (Savannah Reid, #8);McKevett, G.A.;5;543
51;      Death by Dumpling        (A Noodle Shop Mystery, #1);Chien, Vivien;5;544
60;      Death Cloud        (Young Sherlock Holmes, #1);Lane, Andy;4;545
46;      Death Note, Vol. 1: Boredom        (Death Note, #1);Ohba, Tsugumi;5;546
109;      Death Note: Black Edition, Vol. 2;Ohba, Tsugumi;4;547
65;      Death of a Schoolgirl: Book #1 in the Jane Eyre Chronicles;Slan, Joanna Campbell;5;548
65;      Death Without Company        (Walt Longmire, #2);Johnson, Craig;4;549
53;      Deathless;Valente, Catherynne M.;3;550
58;      December        (Conspiracy 365, #12);Lord, Gabrielle;4;551
34;      Deception        (Defiance, #2);Redwine, C.J.;3;552
85;      Declaration of Independence, Constitution of the United States of America, Bill of Rights and Constitutional Amendments (Including Images of Original;Founding Fathers;4;553
28;      Deep        (Stage Dive, #4);Scott, Kylie;5;554
74;      Deep Dish;Andrews, Mary Kay;2;555
59;      Deep in the Valley        (Grace Valley Trilogy, #1);Carr, Robyn;5;556
80;      Deep Into the Amazon Jungle;Cousteau, Fabien;3;557
63;      Deep Water;Key, Watt;3;558
35;      Deeplight;Hardinge, Frances;2;559
78;      Defending Jacob;William Landay;5;560
34;      Defiance        (Defiance, #1);Redwine, C.J.;3;561
33;      Delicates;Thummler, Brenna;3;562
70;      Delicates        (Sheets, #2);Thummler, Brenna;4;563
40;      Delilah Green Doesn't Care        (Bright Falls, #1);Blake, Ashley Herring;5;564
41;      Delilah Green Doesn't Care        (Bright Falls, #1);Blake, Ashley Herring;5;564
10;      Delirium        (Delirium, #1);Oliver, Lauren;5;565
105;      Der Auftrag des Ältesten        (Eragon, #2);Paolini, Christopher;5;566
106;      Der Auftrag des Ältesten        (Eragon, #2);Paolini, Christopher;5;566
33;      Desperate Measures        (Wicked Villains, #1);Robert, Katee;3;567
16;      Destiny and Deception        (13 to Life, #4);Delany, Shannon;5;568
17;      Destiny and Deception        (13 to Life, #4);Delany, Shannon;5;568
84;      Dial A for Aunties        (Aunties #1);Sutanto, Jesse Q;4;569
65;      Die Trying        (Jack Reacher, #2);Child, Lee;4;570
24;      Dinosaur Train;Gurney, John Steven;3;571
50;      Dinosaurs Living in My Hair;Rose-Vallee, Jayne M;4;572
70;      Dirt Circus League;Kimberley, Maree;2;573
18;      Dirty Little Secrets;Omololu, C.J.;5;574
15;      Dirty Old London: The Victorian Fight Against Filth;Jackson, Lee;4;575
71;      Disney Manga: Descendants - Dizzy's New Fortune;Muell, Jason;3;576
26;      Disney's: Genie's ABC;Goldberg, Eric;4;577
6;      Divided        (Darkest Powers, #1.5);Armstrong, Kelley;5;578
7;      Divided        (Darkest Powers, #1.5);Armstrong, Kelley;5;578
69;      Divided in Death        (In Death, #18);Robb, J.D.;5;579
101;      Dividing Eden        (Dividing Eden, #1);Charbonneau, Joelle;3;580
84;      Divine Secrets of the Ya-Ya Sisterhood;Wells, Rebecca;4;581
73;      Do Androids Dream of Electric Sheep?;Dick, Philip K.;3;582
89;      Dog Lost;Lee, Ingrid;5;583
90;      Dog Lost;Lee, Ingrid;5;583
45;      Dogged by Death        (A Furry Friends Mystery, #1);Scott, Laura;4;584
37;      Doll Bones;Black, Holly;5;585
77;      Doll Bones;Black, Holly;5;585
21;      Don Quixote;Cervantes Saavedra, Miguel de;2;586
23;      Don't Ever Change;Bloom, M. Beth;5;587
85;      Don't Ever Look Behind Door 32;Fegan, B.C.R.;5;588
51;      Don't Hate the Player;Nedd, Alexis;4;589
82;      Don't Touch My Hair!;Miller, Sharee;4;590
13;      Dory Fantasmagory;Hanlon, Abby;5;591
7;      Double Play        (Nadia Stafford, #3.5);Armstrong, Kelley;5;592
81;      Douglas;Cecil, Randy;4;593
64;      Dr. Barry's Nurse;Hale, Arlene;3;594
100;      Dr. Jekyll and Mr. Hyde;Stevenson, Robert Louis;2;595
